item_id,cluster,pattern,mean_demand,std,lead_time,safety_stock,reorder_point,policy_description,pattern_policy_type,recommended_service_level,holding_cost_weight,shortage_cost_weight,safety_stock_opt,reorder_point_opt,order_up_to_level_opt,optimal_order_qty,estimated_total_cost
FOODS_1_044,1,volatile,31.704109589041096,19.825200679084674,7.0,138.47473381845018,360.4035009417379,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,107.5277,329.4565,595.9247,621.0743,640.4543
FOODS_2_233,1,volatile,32.082191780821915,12.263088348464274,7.0,85.65501667971668,310.23035914547006,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,66.5124,291.0878,543.2134,624.7666,540.5165
FOODS_3_611,1,volatile,32.24109589041096,11.941338251439218,7.0,83.4076619233732,309.0953331562499,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,64.7673,290.455,542.9702,626.312,537.0973
FOODS_3_753,1,volatile,32.31232876712329,22.462691566664205,7.0,156.89703654910915,383.0833379189722,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,121.8329,348.0192,624.6704,627.0035,679.6404
HOUSEHOLD_1_399,1,volatile,32.367123287671234,13.790704533741426,7.0,96.32508494571805,322.8949479594167,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,74.7979,301.3678,558.9199,627.5349,562.8133
FOODS_2_294,1,volatile,32.41917808219178,17.6290271490997,7.0,123.13493726826283,350.0691838436053,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,95.6161,322.5504,589.0901,628.0393,614.9661
FOODS_1_055,1,volatile,32.47123287671233,34.021524696971014,7.0,237.6329830285684,464.9316131655547,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,184.5256,411.8242,715.5559,628.5433,836.7074
FOODS_2_229,1,volatile,32.54520547945206,14.502605308723995,7.0,101.29755770483924,329.11399606100366,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,78.6591,306.4755,566.8736,629.2588,573.4644
FOODS_3_213,1,volatile,32.56438356164384,23.687395045219766,7.0,165.45132515101102,393.4020100825179,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,128.4755,356.4261,637.5931,629.4442,697.6488
FOODS_2_029,1,volatile,32.64109589041096,18.758293664758188,7.0,131.02261935013306,359.5102905830098,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,101.741,330.2287,600.8589,630.1852,631.5084
HOUSEHOLD_1_516,1,volatile,32.64657534246575,11.947390194945065,7.0,83.44993343828101,311.9759608355413,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,64.8001,293.3262,548.6933,630.2381,539.5347
HOUSEHOLD_1_072,1,volatile,32.723287671232875,11.058914664519653,7.0,77.24412424767536,306.3071379463055,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,59.9812,289.0442,542.9523,630.9781,527.9767
FOODS_3_407,1,volatile,32.76438356164383,12.288399893411194,7.0,85.83181234023961,315.18249727174646,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,66.6497,296.0004,552.9583,631.3742,544.8229
FOODS_3_348,4,burst,32.76986301369863,36.40442358148066,7.0,222.49238877847478,451.8814298743652,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,181.0761,410.4651,714.8583,691.6936,745.3494
FOODS_1_067,1,volatile,32.821917808219176,15.827141857860196,7.0,110.54915868701463,340.30258334454885,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,85.8431,315.5965,580.9073,631.9283,592.9587
FOODS_3_347,1,volatile,32.99178082191781,12.431899696414828,7.0,86.83412739094636,317.776593144371,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,67.428,298.3705,557.2425,633.5614,548.0737
FOODS_3_614,1,volatile,33.054794520547944,15.950378419637568,7.0,111.40993938553368,342.7935010293693,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,86.5115,317.8951,585.1129,634.1661,595.9661
FOODS_3_732,1,volatile,33.21095890410959,10.247856404690868,7.0,71.57905792834508,304.0557702571122,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,55.5822,288.0589,543.5586,635.6624,519.8311
HOUSEHOLD_1_410,1,volatile,33.25479452054795,12.94295430862422,7.0,90.40373319408188,323.18729483791753,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,70.1999,302.9834,564.8447,636.0818,556.4896
FOODS_3_783,1,volatile,33.298630136986304,21.916076774715926,7.0,153.07905059065578,386.1694615495599,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,118.8682,351.9586,634.2858,636.5009,677.9549
FOODS_1_161,1,volatile,33.4986301369863,20.34612913174868,7.0,142.11330625909173,376.60371721799584,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,110.3531,344.8435,625.0437,638.4095,657.8924
FOODS_3_572,1,volatile,33.701369863013696,8.46136165019927,7.0,59.10077891363281,295.0103679547287,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,45.8927,281.8022,536.7212,640.3385,498.5038
FOODS_3_368,1,volatile,33.78082191780822,17.571554322273744,7.0,122.73350201797987,359.1992554426374,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,95.3044,331.7702,607.7123,641.0928,622.0219
FOODS_3_305,1,volatile,33.87123287671233,9.77591623895193,7.0,68.28265806401079,305.38128820099706,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,53.0225,290.1211,549.1824,641.9502,517.2285
FOODS_3_219,4,burst,33.94794520547945,53.00155530993149,7.0,323.9288385788385,561.5644550171946,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,263.6304,501.266,848.1009,704.017,933.6483
FOODS_3_132,1,volatile,34.035616438356165,16.874824947101924,7.0,117.86699820134021,356.11631326983337,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,91.5255,329.7748,605.9352,643.506,614.058
FOODS_3_697,1,volatile,34.1013698630137,12.847932372572172,7.0,89.74002554669335,328.44961458778926,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,69.6845,308.3941,575.9679,644.1273,560.0333
HOUSEHOLD_1_040,1,volatile,34.26575342465753,20.47306069106211,7.0,142.99989571528985,382.8601696878926,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,111.0416,350.9019,636.7571,645.6779,663.9681
HOBBIES_1_043,1,volatile,34.446575342465756,15.949801767618096,7.0,111.40591159604517,352.53193899330546,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,86.5084,327.6344,604.5934,647.3793,603.8863
FOODS_2_380,1,volatile,34.5013698630137,34.32325523266512,7.0,239.74050548402676,481.2500945251227,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,186.1621,427.6717,746.2922,647.894,852.3938
FOODS_3_259,1,volatile,34.673972602739724,11.432818908128498,7.0,79.85576442451084,322.5735726436889,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,62.0092,304.727,573.1299,649.5126,544.1484
HOBBIES_1_209,1,volatile,35.11780821917808,19.715415835242364,7.0,137.70791045688884,383.5325679911354,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,106.9323,352.7569,642.8744,653.6564,658.5205
HOUSEHOLD_1_191,1,volatile,35.21095890410959,25.878241749701626,7.0,180.75391497852348,427.2306273072906,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,140.3582,386.8349,691.4498,654.5227,742.2911
FOODS_3_435,4,burst,35.23013698630137,58.41953864812972,7.0,357.0418489408795,603.6528078449891,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,290.5795,537.1905,904.1634,717.189,999.6912
FOODS_3_807,1,volatile,35.50410958904109,12.025755766112923,7.0,83.99729998370258,332.52606710699024,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,65.2252,313.7539,589.2999,657.2417,556.7955
FOODS_2_054,1,volatile,35.57260273972603,16.186356860854,7.0,113.05819769894445,362.06641687702665,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,87.7914,336.7996,622.1722,657.8754,613.3794
HOBBIES_1_016,1,volatile,35.673972602739724,20.597810265814655,7.0,143.87124448181447,393.5890527009925,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,111.7182,361.436,657.429,658.8121,673.5338
FOODS_3_744,1,volatile,35.71232876712329,31.253869849203586,7.0,218.3015132215433,468.28781459140635,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,169.5144,419.5007,739.7022,659.1661,817.6941
HOUSEHOLD_1_272,1,volatile,36.0,12.032693559037988,7.0,84.04575896498288,336.0457589649829,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,65.2628,317.2628,596.2955,661.8157,559.6336
HOBBIES_1_312,1,volatile,36.09315068493151,22.287139202623603,7.0,155.67084130018193,408.3228960947025,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,120.8808,373.5328,676.2553,662.6714,698.6697
HOBBIES_1_233,1,volatile,36.56986301369863,19.841228893195407,7.0,138.58668742328356,394.57572851917394,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,107.6147,363.6037,664.1682,667.0332,668.2461
FOODS_3_475,1,volatile,36.61095890410959,13.846167812393652,7.0,96.71248393715263,352.98919626591976,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,75.0987,331.3754,618.759,667.4079,587.4864
FOODS_1_137,1,volatile,36.706849315068496,21.461032465761345,7.0,149.9006646273519,406.84860983283136,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,116.4001,373.3481,678.5105,668.2814,690.8762
FOODS_3_801,1,volatile,37.032876712328765,16.811299630701377,7.0,117.4232876219775,376.6534246082789,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,91.181,350.4111,647.4096,671.2426,629.8418
HOUSEHOLD_1_416,1,volatile,37.14246575342466,15.573698575160307,7.0,108.77891223765754,368.7761725116302,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,84.4685,344.4657,639.451,672.2351,613.7191
FOODS_3_093,1,volatile,37.49315068493151,14.732340226942757,7.0,102.90220636207619,365.35426115659675,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,79.9051,342.3572,637.907,675.4011,604.2532
FOODS_2_016,1,volatile,37.54520547945206,14.965757995804315,7.0,104.53257893357306,367.34901728973745,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,81.1711,343.9876,640.4262,675.8698,607.6875
FOODS_3_327,1,volatile,37.676712328767124,19.807303296683216,7.0,138.34972447785353,402.0867107792234,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,107.4307,371.1676,679.4039,677.0524,673.7994
FOODS_3_304,1,volatile,37.863013698630134,10.478543053260914,7.0,73.1903542159992,338.23145010641014,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,56.8334,321.8745,610.4568,678.7243,548.7845
HOBBIES_1_404,1,volatile,37.912328767123284,17.472206698771114,7.0,122.0395803804281,387.42588175029107,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,94.7656,360.1519,664.7914,679.1662,643.5238
HOUSEHOLD_1_474,1,volatile,37.92054794520548,18.566830276385854,7.0,129.68528904160266,395.12912465804095,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,100.7026,366.1464,673.3026,679.2398,658.3548
FOODS_3_819,1,volatile,38.14520547945205,13.043808698229743,7.0,91.10817926658903,358.1246176227534,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,70.7469,337.7633,634.0841,681.2489,584.9522
FOODS_3_059,1,volatile,38.50410958904109,18.657942055494768,7.0,130.32168508944406,399.85045221273174,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,101.1968,370.7255,682.1714,684.4462,662.7095
FOODS_1_173,1,volatile,38.51780821917808,23.621159159068892,7.0,164.98868182888577,434.61333936313235,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,128.1162,397.7409,720.433,684.568,729.8284
FOODS_3_263,1,volatile,38.89041095890411,9.77207509967691,7.0,68.25582853793041,340.4887052502592,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,53.0017,325.2346,619.4215,687.8711,544.7292
FOODS_3_258,1,volatile,38.97808219178082,12.503167143552053,7.0,87.33191507703316,360.1784904194989,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,67.8146,340.6611,641.5974,688.646,582.0872
FOODS_3_363,1,volatile,39.26849315068493,18.17903088538986,7.0,126.97659426910633,401.85604632390084,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,98.5992,373.4787,689.1993,691.2067,660.2963
FOODS_2_315,1,volatile,39.35342465753425,14.546005854406337,7.0,101.60070111852878,377.07467372126854,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,78.8945,354.3685,662.5216,691.9538,611.6677
HOBBIES_1_244,1,volatile,39.85479452054795,17.657556371263983,7.0,123.33420770739711,402.31776935123276,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,95.7709,374.7544,693.4076,696.3476,656.3365
HOBBIES_1_417,1,volatile,40.14520547945205,22.653827279534006,7.0,158.23207811520885,439.24851647137325,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,122.8696,403.886,735.7967,698.8801,725.3484
FOODS_3_809,1,volatile,40.31232876712329,18.849490222545974,7.0,131.65960755868852,413.8459089285516,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,102.2357,384.422,708.9557,700.3333,674.8292
FOODS_3_746,1,volatile,40.586301369863016,13.562080652032092,7.0,94.72819663791694,378.83230622695805,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,73.5579,357.662,672.2348,702.709,604.8294
FOODS_3_524,1,volatile,40.723287671232875,20.70827275728458,7.0,144.64280106531768,429.70581476394784,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,112.3173,397.3803,728.9667,703.8939,702.0751
FOODS_3_349,1,volatile,40.93698630136986,18.97088216223875,7.0,132.50750397137887,419.0664080809679,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,102.8941,389.453,718.632,705.7384,679.7121
FOODS_3_124,1,volatile,41.45205479452055,25.821152147778903,7.0,180.35515647120658,470.5195400328504,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,140.0485,430.2129,778.3873,710.1643,774.9049
FOODS_3_594,1,volatile,41.679452054794524,25.736379940585724,7.0,179.76304096043336,471.51920534399505,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,139.5887,431.3449,780.9206,712.1095,774.9269
FOODS_3_054,1,volatile,41.863013698630134,14.063938638004222,7.0,98.23356599821149,391.2746618886224,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,76.2799,369.3209,693.9582,713.6759,618.189
FOODS_3_476,1,volatile,42.057534246575344,19.771482389577642,7.0,138.09952319833695,432.50226292436435,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,107.2364,401.6391,740.4606,715.3321,696.2833
FOODS_3_107,1,volatile,42.06301369863014,11.384097097128302,7.0,79.51545312483644,373.9565490152474,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,61.745,356.1861,676.2027,715.3787,583.0098
FOODS_3_767,1,volatile,42.09315068493151,21.527954793091368,7.0,150.3681025924723,445.0201573869929,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,116.7631,411.4152,754.4321,715.6349,720.1924
HOBBIES_1_134,1,volatile,42.64657534246575,17.73363726684483,7.0,123.86561628856428,422.39164368582453,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,96.1835,394.7096,733.0761,720.324,671.7501
FOODS_2_326,1,volatile,42.83013698630137,17.950899797854472,7.0,125.38314802190116,425.19410692601076,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,97.3619,397.1729,737.3125,721.8726,675.6141
FOODS_3_655,1,volatile,42.85753424657534,15.708941929382753,7.0,109.72355778146913,409.7262975074965,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,85.202,385.2047,720.4993,722.1034,645.467
FOODS_3_231,1,volatile,42.88493150684931,28.165482690233933,7.0,196.72979767175715,496.9243182197024,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,152.7637,452.9582,816.4295,722.3342,813.8753
HOUSEHOLD_1_389,1,volatile,43.09041095890411,18.83065192057157,7.0,131.5280260986204,433.16090281094915,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,102.1335,403.7664,747.7043,724.0626,688.8123
FOODS_3_290,1,volatile,43.28219178082192,14.209764311075181,7.0,99.25212674769743,402.2274692134509,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,77.0708,380.0461,714.9452,725.6721,627.3565
FOODS_3_131,1,volatile,43.4,16.982990844429573,7.0,118.62251357206135,422.42251357206135,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,92.1122,395.9122,737.8663,726.659,665.411
FOODS_2_152,1,volatile,43.41095890410959,14.611484659954536,7.0,102.05805639658166,405.9347687253488,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,79.2496,383.1263,719.8293,726.7508,633.4304
FOODS_3_546,1,volatile,43.5013698630137,20.899501105767268,7.0,145.97848967111418,450.4880787122101,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,113.3545,417.8641,769.3267,727.5072,718.8262
HOBBIES_1_295,1,volatile,43.989041095890414,20.745048142379062,7.0,144.89966916690528,452.8229568381382,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,112.5168,420.4401,774.9693,731.5736,719.1797
FOODS_3_755,1,volatile,44.0,48.97717566646464,7.0,342.09496657192454,650.0949665719245,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,265.6419,573.6419,991.6744,731.6648,1100.6094
FOODS_3_108,1,volatile,44.153424657534245,15.556296931741533,7.0,108.6573655265082,417.73133812924794,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,84.3741,393.4481,737.4709,732.9393,649.9066
FOODS_3_404,1,volatile,44.41917808219178,23.739015143470777,7.0,165.81188035954074,476.7461269348832,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,128.7554,439.6897,803.9562,735.1417,761.7647
FOODS_1_058,1,volatile,44.42191780821918,20.555274226088773,7.0,143.5741394550317,454.527564112566,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,111.4875,422.4409,779.574,735.1644,718.7705
FOODS_3_702,1,volatile,44.512328767123286,28.807202745173047,7.0,201.21207329822298,512.798374668086,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,156.2442,467.8305,844.1353,735.9121,830.6908
FOODS_1_018,1,volatile,44.69315068493151,25.15248184708401,7.0,175.68463921391023,488.5366940084308,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,136.4218,449.2738,818.6336,737.4054,782.2167
HOBBIES_1_032,1,volatile,45.04657534246575,27.10815781978474,7.0,189.3446124035171,504.67063980077734,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,147.029,462.355,838.5824,740.3152,810.381
FOODS_3_704,1,volatile,45.11780821917808,15.446996778293629,7.0,107.8939276223975,423.71858515664405,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,83.7813,399.6059,750.1339,740.9004,653.2067
HOBBIES_1_103,1,volatile,45.224657534246575,20.983482389556663,7.0,146.56508075317754,463.13768349290353,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,113.81,430.3826,794.0969,741.7771,728.5227
FOODS_3_511,4,burst,45.45479452054794,54.67552901279091,7.0,334.1596394337931,652.3432010776287,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,271.9568,590.1403,1020.9721,814.641,1007.3304
HOUSEHOLD_1_366,1,volatile,45.5013698630137,16.63268737537953,7.0,116.17571969503592,434.68530873613184,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,90.2122,408.7218,764.5985,744.043,671.1093
FOODS_3_785,1,volatile,45.515068493150686,16.529956748852136,7.0,115.4581685139076,434.0636479659624,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,89.655,408.2605,764.0023,744.155,669.7887
FOODS_3_757,1,volatile,45.6958904109589,35.428043613409876,7.0,247.45721309399028,567.3284459707027,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,192.1543,512.0255,911.4896,745.6317,925.9605
HOUSEHOLD_1_439,1,volatile,45.75068493150685,20.8382251469945,7.0,145.5504903677083,465.8052848882562,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,113.0222,433.277,800.3471,746.0786,729.1414
HOBBIES_1_398,1,volatile,46.25479452054795,26.279525734467537,7.0,183.5567967185651,507.3403583624007,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,142.5346,466.3182,849.1415,750.1778,805.1049
HOBBIES_1_067,1,volatile,46.33424657534247,28.04153228233491,7.0,195.86403091265373,520.203756940051,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,152.0914,476.4311,863.7692,750.8218,829.2935
FOODS_2_371,1,volatile,46.342465753424655,14.260931009019579,7.0,99.6095150532642,424.00677532723677,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,77.3483,401.7456,758.1815,750.8884,643.1775
FOODS_3_042,1,volatile,46.54246575342466,13.559250500051142,7.0,94.70842863916769,420.50568891314026,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,73.5425,399.3398,755.5994,752.5069,634.6699
HOUSEHOLD_1_114,1,volatile,46.92602739726028,19.92933965176195,7.0,139.20212199247388,467.6843137732958,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,108.0926,436.5747,809.8303,755.6013,722.5772
FOODS_3_782,1,volatile,47.271232876712325,15.362662381692223,7.0,107.30487012380485,438.20350026079115,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,83.3239,414.2225,779.635,758.3755,662.5525
FOODS_1_110,1,volatile,47.27945205479452,23.097826826230545,7.0,161.33331880575975,492.28948318932134,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,125.2778,456.2339,839.0818,758.4414,767.0829
FOODS_3_570,1,volatile,47.484931506849314,14.400584458843493,7.0,100.58496415989526,432.97948470784047,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,78.1057,410.5003,775.2473,760.0877,650.5836
HOBBIES_1_254,1,volatile,47.6958904109589,24.82992942303284,7.0,173.43168037702426,507.3029132537366,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,134.6723,468.5436,858.1979,761.7742,792.4808
FOODS_2_325,1,volatile,47.97260273972603,17.389978011489905,7.0,121.46523080546929,457.2734499835515,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,94.3196,430.1278,805.0045,763.9808,693.3018
FOODS_3_346,1,volatile,48.175342465753424,16.189534850864003,7.0,113.08039527100621,450.30779253128014,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,87.8086,425.036,798.635,765.5935,678.0532
HOUSEHOLD_1_535,1,volatile,48.52054794520548,32.33984613523352,7.0,225.88682242347204,565.5306580399103,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,175.4045,515.0484,927.3472,768.3315,897.8633
FOODS_3_449,1,volatile,48.6958904109589,12.705372645219475,7.0,88.74427672084555,429.6155095975579,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,68.9113,409.7825,779.1977,769.7186,633.4623
FOODS_3_406,1,volatile,48.94794520547945,46.35025548961988,7.0,323.7464979667791,666.3821144051352,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,251.3941,594.0297,1040.7961,771.7081,1089.1495
FOODS_3_792,1,volatile,49.202739726027396,19.29534741935785,7.0,134.7738235330418,479.1930016152336,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,104.6539,449.0731,836.8413,773.714,724.8805
HOBBIES_1_015,1,volatile,50.04657534246575,24.4052444496279,7.0,170.4653477985608,520.791375195821,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,132.3689,482.695,887.85,780.3204,797.8717
HOUSEHOLD_1_179,1,volatile,50.14794520547945,23.369935307157476,7.0,163.23393762299332,514.2695540613495,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,126.7536,477.7892,881.3279,781.1103,784.3601
FOODS_3_477,1,volatile,50.81369863013698,15.041456585969586,7.0,105.06131719419642,460.7572076051553,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,81.5817,437.2776,826.7657,786.2782,674.9551
HOBBIES_1_178,1,volatile,51.583561643835615,22.341425412843414,7.0,156.0500187234971,517.1349502303465,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,121.1752,482.2601,893.5375,792.2121,777.1275
FOODS_3_526,1,volatile,52.156164383561645,19.89395641221589,7.0,138.95497772608852,504.04812841102,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,107.9006,472.9938,882.7809,796.5969,746.6966
FOODS_3_756,1,volatile,52.66575342465753,14.022276421392318,7.0,97.94256443666329,466.60283840926604,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,76.0539,444.7142,844.877,800.479,669.708
FOODS_3_101,1,volatile,52.99178082191781,19.686901942248245,7.0,137.50874708868878,508.4512128421134,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,106.7776,477.7201,892.8913,802.9529,747.7132
HOBBIES_1_278,1,volatile,53.23287671232877,34.563574386832435,7.0,241.41908273746674,614.0492197237681,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,187.4656,560.0957,1010.3766,804.7774,949.7702
HOUSEHOLD_1_303,1,volatile,53.298630136986304,25.292272270000932,7.0,176.66104504793594,549.75145600684,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,137.18,510.2704,940.1826,805.2743,824.8264
FOODS_3_672,1,volatile,53.30958904109589,26.203976736531246,7.0,183.02910332726864,556.1962266149399,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,142.1249,515.292,947.3292,805.3571,837.1919
FOODS_3_734,1,volatile,53.345205479452055,16.50744954288696,7.0,115.30096055392399,488.7173989100884,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,89.5329,462.9494,873.4516,805.6261,706.3673
HOUSEHOLD_1_427,1,volatile,54.37808219178082,17.87869877642892,7.0,124.87883952156547,505.5254148640312,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,96.9703,477.6169,898.4299,813.388,729.5481
FOODS_3_313,1,volatile,54.824657534246576,63.00276415709562,7.0,440.06066509502836,823.8332678347545,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,341.7138,725.4864,1250.8015,816.7211,1341.1085
