item_id,dyn_1,dyn_2,dyn_3,dyn_4,dyn_5,dyn_6,dyn_7,dyn_8,dyn_9,dyn_10,dyn_11,dyn_12,dyn_13,dyn_14,dyn_15,dyn_16
FOODS_3_679,-5.012564,4.10485,0.4359522,5.9878626,3.2437916,-5.7270513,10.092292,-2.4787786,-0.46619335,4.991338,1.1185708,8.32318,-1.6138649,-1.3177981,-6.9432645,2.2407777
FOODS_1_194,-4.901064,4.0874085,0.49974138,6.0183673,3.0371497,-5.454069,10.034479,-2.4189746,-0.39222565,4.9242992,1.1059103,8.144645,-1.4324278,-1.2835218,-6.8282495,2.2238066
HOUSEHOLD_1_122,-5.095973,4.089461,0.3883657,5.9530773,3.3775547,-5.8938527,10.112304,-2.5122793,-0.52518386,5.019849,1.1345385,8.408754,-1.7586235,-1.3382275,-6.997752,2.2288396
FOODS_2_364,-4.8242416,4.0643163,0.53855884,6.0137033,2.9204202,-5.2986674,9.977603,-2.387064,-0.35302663,4.878815,1.0885751,8.0316105,-1.3307875,-1.263468,-6.7533693,2.215657
HOUSEHOLD_1_086,-4.855925,4.0713286,0.52057314,6.0018845,3.0121512,-5.416426,10.013923,-2.3921254,-0.38934764,4.9201636,1.1063801,8.13689,-1.3836404,-1.2705933,-6.830662,2.2583797
FOODS_3_311,-4.9826717,4.1087384,0.45534313,5.998888,3.1847954,-5.6563153,10.082091,-2.4540057,-0.44987133,4.9765925,1.1196752,8.2835,-1.5680599,-1.3112671,-6.921302,2.2444005
FOODS_3_695,-4.880985,4.0154276,0.50012434,5.9627213,3.0022628,-5.373896,9.953856,-2.4173348,-0.38500017,4.8803487,1.1007386,8.038011,-1.4126766,-1.2634726,-6.7567663,2.181451
FOODS_3_265,-5.059043,4.1007857,0.4093042,5.9659953,3.3310354,-5.831981,10.104775,-2.49721,-0.5007728,5.0150385,1.1318264,8.387309,-1.6870382,-1.3287312,-6.9856577,2.2439494
FOODS_3_310,-4.924645,3.950503,0.5496598,5.874477,3.1517634,-5.563452,9.994505,-2.358709,-0.4376777,5.0630493,1.1367869,8.229736,-1.4633301,-1.1749235,-6.981723,2.3031733
FOODS_2_042,-5.087576,4.075502,0.3877243,5.9444394,3.3719356,-5.8781543,10.095537,-2.5118155,-0.51926756,5.0105824,1.1394099,8.390923,-1.7445148,-1.3393123,-6.982957,2.2200165
FOODS_3_654,-4.896919,4.0596375,0.4906798,5.968936,3.0820298,-5.502196,9.998233,-2.4267957,-0.41407782,4.9194045,1.1045119,8.155751,-1.4668413,-1.287921,-6.8286734,2.222773
FOODS_3_590,-4.8690963,3.6620815,0.68980217,5.922235,2.453679,-4.8055363,9.897065,-2.2660265,-0.15700005,4.8890214,1.1699896,7.437559,-1.2636313,-0.97447896,-6.5705194,1.942136
HOUSEHOLD_1_425,-4.9719343,4.023276,0.45677322,5.9355655,3.1746738,-5.611109,10.007194,-2.4559531,-0.4511066,4.944083,1.116372,8.197962,-1.5764965,-1.2918736,-6.8635516,2.2018654
HOBBIES_1_323,-5.1178374,4.0911045,0.37271908,5.934571,3.4391448,-5.967719,10.124446,-2.5249233,-0.54738146,5.0416274,1.1438687,8.461491,-1.7909874,-1.3460481,-7.030853,2.2402694
FOODS_3_134,-4.997619,4.0518737,0.43160418,5.9361486,3.238661,-5.6998754,10.025178,-2.473714,-0.47924647,4.9536047,1.1184584,8.256763,-1.6352978,-1.3146716,-6.8907743,2.2085428
FOODS_3_584,-5.104959,4.070762,0.3767719,5.9298053,3.4093997,-5.925006,10.095067,-2.5216196,-0.5346597,5.016245,1.1421733,8.414628,-1.7809787,-1.3446417,-6.99648,2.218836
FOODS_3_360,-4.8584013,3.7531393,0.65242106,5.870831,2.692615,-5.0452514,9.869378,-2.2694178,-0.25141504,4.931615,1.1604943,7.7010975,-1.2949779,-1.0288353,-6.7042356,2.0880392
FOODS_3_657,-5.0911384,4.060513,0.38413745,5.920185,3.392216,-5.8997765,10.076348,-2.5174382,-0.52816224,5.0098853,1.1355747,8.392108,-1.7644275,-1.334734,-6.981819,2.21652
FOODS_2_247,-5.1263847,4.064467,0.36249608,5.91372,3.4501653,-5.973488,10.097845,-2.532819,-0.5560055,5.0267396,1.1442727,8.438545,-1.8201177,-1.3491303,-7.0091166,2.2176964
HOUSEHOLD_1_251,-5.1784415,4.0653725,0.33503532,5.903011,3.526162,-6.0700006,10.119309,-2.5558412,-0.58391416,5.0470448,1.1517752,8.496414,-1.8972994,-1.3621343,-7.04616,2.2132423
HOUSEHOLD_1_494,-5.1737714,4.071967,0.33681187,5.913972,3.5031426,-6.044167,10.109113,-2.5571358,-0.5656067,5.034579,1.1461563,8.4721365,-1.8855213,-1.3591089,-7.031589,2.201017
FOODS_3_184,-5.1799335,4.0712686,0.33384454,5.909667,3.5167065,-6.0575914,10.118246,-2.5549967,-0.57736784,5.046384,1.1536355,8.487244,-1.8887272,-1.3594682,-7.0425005,2.2095385
HOBBIES_1_408,-5.1440096,4.0254426,0.3494061,5.891415,3.506359,-6.0346255,10.08835,-2.5553312,-0.57490116,5.0316043,1.1369005,8.44934,-1.8914444,-1.3511196,-7.002916,2.1980867
HOUSEHOLD_1_027,-5.0716105,4.049232,0.39270833,5.9031816,3.4102163,-5.9066625,10.072497,-2.5053372,-0.5420822,5.0219107,1.140293,8.409438,-1.7447132,-1.3268379,-6.995111,2.2460234
FOODS_1_206,-4.6682467,4.152528,0.6421647,6.1303897,2.6680505,-5.0203104,10.0083475,-2.301674,-0.24309759,4.8611827,1.0608709,7.9444027,-1.0652227,-1.2239226,-6.713355,2.2842474
FOODS_2_391,-5.108517,4.054707,0.370301,5.9086523,3.427211,-5.941133,10.078851,-2.5263355,-0.5487869,5.013276,1.1383526,8.411166,-1.8034142,-1.3454146,-6.987881,2.2130704
FOODS_3_207,-5.110646,4.05994,0.3655413,5.9040813,3.4417944,-5.958906,10.074189,-2.5327682,-0.54954684,5.0154676,1.1406147,8.420626,-1.8091433,-1.3463972,-6.993321,2.213658
FOODS_2_299,-5.152998,4.0580597,0.34644753,5.895269,3.5061893,-6.0479736,10.09752,-2.5509126,-0.5746069,5.038572,1.1446865,8.476724,-1.8776379,-1.3562996,-7.0318604,2.212053
FOODS_1_096,-5.1905217,4.0593753,0.3239829,5.891706,3.5417151,-6.0849185,10.105007,-2.5628812,-0.5891146,5.042955,1.1568013,8.491144,-1.9167216,-1.3636498,-7.0427585,2.2010937
HOBBIES_1_153,-5.2511425,4.032453,0.28238577,5.8473845,3.6665244,-6.239692,10.104608,-2.6021934,-0.6407031,5.0592575,1.1520532,8.560336,-2.0512326,-1.3815975,-7.0756674,2.1857843
FOODS_2_061,-5.1536913,4.0574455,0.34161916,5.887807,3.5149512,-6.050886,10.090708,-2.5521238,-0.5786983,5.035503,1.1494982,8.475202,-1.8760171,-1.3585312,-7.0294423,2.2135372
HOUSEHOLD_1_055,-5.200326,4.0541415,0.31454676,5.873102,3.5899372,-6.147941,10.108545,-2.5750089,-0.60824144,5.0550733,1.1545353,8.531596,-1.95019,-1.3707069,-7.0638804,2.209347
HOUSEHOLD_1_132,-5.2024794,4.0472054,0.31589296,5.873378,3.5820923,-6.1384377,10.105476,-2.5724704,-0.6083345,5.0507474,1.1544193,8.5207615,-1.9575728,-1.3711053,-7.055603,2.2027144
FOODS_3_577,-5.215068,4.049896,0.30577686,5.8653274,3.610487,-6.168492,10.105783,-2.5821874,-0.61572963,5.058676,1.1595404,8.537,-1.971315,-1.3720278,-7.0684934,2.2013643
HOUSEHOLD_1_498,-5.1703324,4.050485,0.33043194,5.8784943,3.532689,-6.0744343,10.082256,-2.5601084,-0.58502334,5.0346065,1.1520795,8.479994,-1.9030215,-1.3606545,-7.0321293,2.2012172
FOODS_1_120,-5.121924,4.0070863,0.34776342,5.859293,3.447351,-5.940779,10.009399,-2.5393574,-0.5580594,4.977858,1.140127,8.353392,-1.8496369,-1.3396147,-6.9461794,2.1642177
FOODS_2_036,-4.9915614,3.9149356,0.4995489,5.821903,3.2797937,-5.7114043,9.977552,-2.4012213,-0.48667276,5.075011,1.1522533,8.286473,-1.5878183,-1.1951864,-7.0025973,2.272317
HOBBIES_1_319,-5.225696,4.022874,0.29924363,5.844354,3.655222,-6.220883,10.105273,-2.5943205,-0.6374321,5.063876,1.1577877,8.55753,-2.0211005,-1.3772945,-7.0726132,2.196838
HOUSEHOLD_1_506,-5.137094,4.0257998,0.34729007,5.872143,3.4722917,-5.99021,10.048924,-2.5429654,-0.568721,5.0033484,1.1459761,8.40966,-1.8650011,-1.3507525,-6.9826245,2.186564
FOODS_3_725,-5.1833262,4.0379744,0.32130486,5.8673897,3.551049,-6.0916643,10.076895,-2.5642703,-0.5970001,5.0310283,1.1539088,8.47721,-1.93565,-1.3639153,-7.0280676,2.1917276
FOODS_2_204,-5.203489,4.018121,0.30480257,5.8400702,3.6138387,-6.1627173,10.069712,-2.5851955,-0.61713254,5.038496,1.1551402,8.508687,-1.981355,-1.3701646,-7.039057,2.184674
FOODS_2_080,-5.189328,4.0188427,0.3109573,5.8458514,3.5654926,-6.101281,10.053014,-2.5702474,-0.6030157,5.0191593,1.1550643,8.463346,-1.9541975,-1.365864,-7.0130553,2.1748333
FOODS_3_592,-5.213851,4.005843,0.2941007,5.8278127,3.6054258,-6.1403956,10.044955,-2.5823438,-0.61679995,5.0265326,1.1626348,8.4765415,-1.9867587,-1.3646566,-7.0246906,2.1668446
FOODS_1_166,-5.1651025,3.7783067,0.4329459,5.7476563,3.3392458,-5.8247333,9.965351,-2.4641824,-0.5075891,5.062692,1.2036783,8.187109,-1.836717,-1.1747259,-6.9672227,2.1019797
HOBBIES_1_234,-5.0904126,3.7600236,0.426036,5.706656,3.4274137,-5.8912005,9.916302,-2.4727092,-0.5527315,5.0560656,1.1446465,8.240152,-1.8634081,-1.1876582,-6.9433794,2.1442711
FOODS_3_652,-5.2566304,3.9825766,0.26680264,5.7877364,3.6905963,-6.240433,10.038435,-2.6050947,-0.6564471,5.040609,1.1693974,8.5187435,-2.0731869,-1.3740672,-7.048727,2.1569386
HOUSEHOLD_1_045,-5.2958922,4.0034003,0.2440159,5.7932143,3.7596729,-6.341873,10.074906,-2.623412,-0.67769486,5.063247,1.1775731,8.595847,-2.13052,-1.3976535,-7.0957828,2.1682618
FOODS_3_156,-5.348693,3.9973705,0.21188883,5.7668276,3.8612356,-6.465273,10.091909,-2.6569827,-0.7181029,5.090186,1.1830212,8.6657295,-2.2191405,-1.4096,-7.1353345,2.1656153
HOUSEHOLD_1_387,-5.2161865,3.6510441,0.4347592,5.721487,3.2153254,-5.713243,9.9362955,-2.4707572,-0.46629694,5.022616,1.2261964,7.977871,-1.9040924,-1.1233351,-6.8599358,1.9549731
FOODS_3_534,-5.3165603,3.980096,0.23133972,5.7594805,3.8273313,-6.425307,10.07105,-2.6439395,-0.7097018,5.0769362,1.1769633,8.6358595,-2.195336,-1.4041433,-7.113906,2.1653776
HOUSEHOLD_1_075,-5.367354,3.9916968,0.2000349,5.767357,3.8620832,-6.4637423,10.0780735,-2.6624708,-0.71245325,5.075102,1.182889,8.646194,-2.244781,-1.4108263,-7.122682,2.141458
FOODS_3_324,-5.3494997,3.979925,0.20887078,5.7468004,3.8757296,-6.476977,10.072955,-2.6588874,-0.7272827,5.084187,1.1857896,8.66018,-2.238125,-1.4109758,-7.130307,2.157863
HOUSEHOLD_1_247,-5.316546,3.9779687,0.22570843,5.7606535,3.7985635,-6.380148,10.047488,-2.6382995,-0.697069,5.054838,1.1787623,8.5906315,-2.185269,-1.4000422,-7.0850363,2.144323
FOODS_3_086,-5.3750887,3.956801,0.18740076,5.718659,3.929433,-6.5423036,10.0598345,-2.6761322,-0.75156385,5.0862074,1.1862345,8.680651,-2.3030963,-1.4187127,-7.133837,2.1447582
FOODS_3_281,-4.369194,3.0552888,1.3497009,6.1338615,0.12246145,-2.1599157,9.519356,-1.7353319,0.80469656,4.3852286,1.20779,5.145916,-0.06886129,-0.2798604,-5.4767494,1.283119
FOODS_3_388,-5.276045,3.9314303,0.2445919,5.7290154,3.7669275,-6.324993,10.011783,-2.6200671,-0.70341104,5.0364203,1.1721526,8.550718,-2.1489265,-1.3823062,-7.0597186,2.1563857
HOBBIES_1_381,-5.360632,3.931218,0.19473146,5.708602,3.9113371,-6.512698,10.03894,-2.6736138,-0.747037,5.071423,1.1784623,8.641055,-2.3037431,-1.4105924,-7.1031537,2.1280093
HOBBIES_1_337,-5.441903,3.9590082,0.14738667,5.6954126,4.0317783,-6.6674843,10.074846,-2.7071037,-0.7883338,5.1087933,1.2018657,8.749201,-2.3945916,-1.4361776,-7.179755,2.135075
HOUSEHOLD_1_016,-5.332594,3.9217854,0.2071927,5.7009892,3.8738222,-6.454,10.020381,-2.650166,-0.73651683,5.06112,1.1893181,8.618836,-2.2389665,-1.4006504,-7.1007276,2.1480925
HOUSEHOLD_1_177,-5.402429,3.9582791,0.17055249,5.713755,3.9526062,-6.568868,10.057781,-2.6832268,-0.75842035,5.0853696,1.1938348,8.685943,-2.3333414,-1.4233282,-7.138708,2.1306748
FOODS_3_540,-4.83113,3.8554277,0.58414805,5.828608,2.9640725,-5.3293867,9.848223,-2.3100002,-0.3672618,4.9584484,1.1274598,7.9805,-1.3744121,-1.1270007,-6.8076353,2.2162292
FOODS_3_738,-4.6791825,3.1102774,1.0370309,5.912233,1.0798404,-3.2554653,9.553501,-1.9819123,0.40702906,4.541475,1.2323716,5.880582,-0.74903136,-0.5106273,-5.818166,1.37164
FOODS_3_144,-5.4519496,3.9557865,0.13555115,5.6844525,4.0517554,-6.687417,10.0653305,-2.713377,-0.79703265,5.108442,1.2044625,8.753039,-2.411221,-1.4382772,-7.180891,2.1314201
FOODS_3_786,-5.385788,3.9523497,0.17325784,5.697535,3.9501388,-6.5609202,10.034315,-2.6814332,-0.7581033,5.0770054,1.1921042,8.674008,-2.3227324,-1.4217256,-7.1302433,2.1314383
HOBBIES_1_080,-5.37318,3.8727624,0.16815522,5.6500382,4.0041904,-6.6086593,10.010512,-2.6916838,-0.7881709,5.078859,1.177736,8.675075,-2.3799722,-1.4128574,-7.113319,2.1293402
FOODS_1_219,-5.2921267,3.732623,0.32258114,5.6413183,3.6088412,-6.139184,9.930943,-2.5527167,-0.62128395,5.0716877,1.2186927,8.317564,-2.1053221,-1.234872,-7.0117817,2.0561976
HOUSEHOLD_1_434,-5.336413,3.6673539,0.3154634,5.6237264,3.573893,-6.115771,9.925403,-2.5648558,-0.6108592,5.0631094,1.2342595,8.232862,-2.1634448,-1.2119962,-6.976415,1.9799974
FOODS_1_061,-5.3382554,3.7067633,0.30910304,5.6108365,3.671361,-6.220889,9.934893,-2.5622973,-0.64239603,5.099204,1.235911,8.3526535,-2.1695116,-1.2271804,-7.0498166,2.0488605
HOUSEHOLD_1_196,-5.49582,3.9270222,0.10781293,5.6510057,4.1193113,-6.7675323,10.051735,-2.7346163,-0.8261613,5.106773,1.2091604,8.773539,-2.5014355,-1.4499931,-7.1869926,2.1052551
FOODS_2_212,-5.3624744,3.9337218,0.17756426,5.6848907,3.90256,-6.490898,9.990087,-2.6687684,-0.7457736,5.0431066,1.1872807,8.605938,-2.2971516,-1.4152476,-7.081808,2.1113439
HOBBIES_1_248,-5.0686264,3.8599792,0.34122902,5.7139106,3.4415305,-5.8727055,9.831386,-2.533153,-0.5781918,4.9003415,1.1286304,8.198091,-1.8660539,-1.3147492,-6.8230023,2.0980914
HOBBIES_1_189,-5.4248204,3.8585603,0.13719232,5.6091557,4.0831456,-6.7013817,9.993755,-2.718409,-0.83228356,5.0847054,1.1847565,8.708217,-2.4709618,-1.4277765,-7.128959,2.107932
HOUSEHOLD_1_294,-5.5192714,3.9134517,0.08708871,5.6175613,4.1836505,-6.8379927,10.041905,-2.7495997,-0.8556888,5.1167717,1.2207819,8.805312,-2.5513148,-1.457612,-7.206167,2.1034682
FOODS_1_217,-5.371336,3.4546888,0.4240004,5.656005,3.1015987,-5.651841,9.901425,-2.4672854,-0.40524533,4.9977655,1.3022013,7.714512,-2.0789876,-1.0180771,-6.7664733,1.7354275
FOODS_2_063,-5.5142164,3.9040709,0.08527835,5.6123347,4.177326,-6.8278995,10.025211,-2.7478416,-0.85124606,5.1065917,1.2189305,8.787355,-2.5508854,-1.4581684,-7.1928005,2.0947385
FOODS_3_508,-5.489598,3.9053078,0.101297215,5.6196833,4.1309037,-6.771317,10.015787,-2.7353768,-0.8367601,5.093075,1.2098849,8.753138,-2.5164127,-1.4497528,-7.168667,2.0941336
HOUSEHOLD_1_379,-5.5203032,3.8948996,0.082766354,5.604228,4.1951237,-6.8526626,10.025708,-2.755182,-0.8611121,5.1091313,1.2108663,8.796886,-2.5793943,-1.4593924,-7.191311,2.092266
HOBBIES_1_169,-5.4089427,3.8289423,0.1351479,5.5758224,4.11125,-6.7270164,9.966971,-2.718178,-0.8483844,5.08348,1.1766133,8.710847,-2.4885488,-1.4251168,-7.1227627,2.1160517
FOODS_3_772,-5.161084,3.9252746,0.2857907,5.7288446,3.5908802,-6.0892496,9.899335,-2.5735269,-0.62485105,4.950275,1.1533157,8.362422,-1.9962014,-1.3623827,-6.9230075,2.1158128
FOODS_3_460,-5.5005856,3.8954146,0.08925103,5.6018653,4.1517897,-6.79223,10.000218,-2.7404628,-0.8458023,5.0871696,1.2127134,8.753145,-2.540813,-1.4532983,-7.1659565,2.085408
FOODS_1_204,-5.079819,3.790083,0.3319467,5.6417127,3.4461675,-5.8600807,9.745422,-2.5455115,-0.58016497,4.8735876,1.1318233,8.118245,-1.9058619,-1.300783,-6.7783794,2.047723
HOUSEHOLD_1_149,-5.5288057,3.8792214,0.068271264,5.5735397,4.227175,-6.883088,9.997481,-2.7624128,-0.8743727,5.1025205,1.2174627,8.798279,-2.6062794,-1.4614753,-7.1898417,2.0803118
FOODS_3_014,-5.565619,3.869068,0.044844005,5.5466185,4.301272,-6.9723616,10.001546,-2.78219,-0.9058929,5.118607,1.2265668,8.845648,-2.6726599,-1.4726113,-7.2189584,2.0785065
HOBBIES_1_286,-5.601617,3.8469853,0.022779793,5.5328665,4.355158,-7.03489,10.002544,-2.8048131,-0.92471564,5.123692,1.22431,8.861259,-2.744601,-1.4790109,-7.219103,2.056941
FOODS_1_086,-5.6310143,3.8544948,0.003399843,5.5234895,4.394262,-7.083423,10.007234,-2.8139935,-0.9404728,5.131814,1.2392508,8.893816,-2.7717748,-1.4884024,-7.246683,2.058709
HOBBIES_1_288,-5.5241127,3.8115764,0.05944531,5.51929,4.2782373,-6.9271812,9.962243,-2.771331,-0.90698373,5.0974455,1.2124331,8.797402,-2.658859,-1.4556236,-7.179401,2.0780144
FOODS_3_241,-5.4147897,3.9039636,0.13381751,5.627369,4.0191836,-6.630817,9.95938,-2.702819,-0.7906432,5.04977,1.1919386,8.655192,-2.4220502,-1.4280223,-7.104896,2.0879805
HOUSEHOLD_1_235,-5.4152446,3.878679,0.1289171,5.5987763,4.035583,-6.637993,9.939262,-2.7024343,-0.80547106,5.043949,1.1985997,8.64511,-2.4317136,-1.4296525,-7.0941696,2.0834756
FOODS_3_191,-5.574659,3.8609633,0.03298346,5.5396986,4.3019886,-6.966614,9.980944,-2.7845361,-0.90314966,5.1036916,1.230425,8.822901,-2.6847394,-1.474745,-7.203106,2.0601177
FOODS_3_195,-5.491518,3.8610091,0.07792485,5.554279,4.1809435,-6.814047,9.944485,-2.7472577,-0.8580812,5.0705323,1.213175,8.736207,-2.5646465,-1.4517658,-7.1443777,2.0688512
FOODS_2_164,-5.648503,3.8438401,-0.013456294,5.4952617,4.4408975,-7.135708,9.989991,-2.828226,-0.959438,5.131986,1.2406586,8.908747,-2.8165169,-1.4947684,-7.2518234,2.0486653
FOODS_3_469,-5.667107,3.8305337,-0.028542213,5.4710226,4.4846807,-7.1893334,9.980818,-2.8398838,-0.980537,5.1342683,1.2428458,8.931359,-2.8626277,-1.5036348,-7.2606854,2.0429564
FOODS_3_133,-5.2389507,3.1871607,0.62557775,5.689797,2.307606,-4.764983,9.738224,-2.2932768,-0.07938553,4.8090863,1.328379,6.870865,-1.7477036,-0.76418066,-6.3577127,1.4428322
FOODS_2_285,-5.541842,3.8398387,0.045072146,5.5249085,4.272968,-6.930319,9.9502,-2.7726123,-0.9012618,5.0894814,1.2129383,8.787314,-2.6724436,-1.4618711,-7.1731834,2.0601244
FOODS_3_814,-5.6965675,3.8087187,-0.054154962,5.440011,4.532388,-7.236816,9.9579525,-2.851699,-1.0055435,5.1280565,1.2493222,8.9333935,-2.9239213,-1.5075442,-7.2595987,2.024878
FOODS_3_351,-4.3548975,3.3671885,0.918612,5.7500873,1.6124138,-3.6230304,9.29057,-2.0210147,0.14622349,4.4714837,1.0779737,6.4327354,-0.5909217,-0.76876664,-5.9170966,1.7567317
HOUSEHOLD_1_319,-5.698371,3.8139832,-0.05296868,5.4441724,4.5376806,-7.248889,9.963193,-2.8560195,-1.0000552,5.1357837,1.2498677,8.946957,-2.9192257,-1.5076094,-7.2684536,2.0263865
FOODS_1_044,-5.3686514,3.8564703,0.1430367,5.5753613,4.018311,-6.5996623,9.903996,-2.68083,-0.8055387,5.036395,1.1982673,8.627488,-2.3879387,-1.4164776,-7.0740166,2.1060076
FOODS_2_233,-5.6683702,3.8186595,-0.035755027,5.459373,4.474972,-7.168676,9.952994,-2.8352911,-0.97842085,5.116796,1.2435298,8.896658,-2.8697224,-1.4985162,-7.2388086,2.0256433
FOODS_3_611,-5.690766,3.8092573,-0.052654933,5.434872,4.5376415,-7.246232,9.954339,-2.853391,-1.0021302,5.1311193,1.248351,8.940862,-2.9187992,-1.5079538,-7.261797,2.026435
FOODS_3_753,-5.2650986,3.8732808,0.20225403,5.6253133,3.804129,-6.3394165,9.856929,-2.630705,-0.7140987,4.9645057,1.1718836,8.4549675,-2.2155616,-1.3938129,-6.9664645,2.0796607
HOUSEHOLD_1_399,-5.6643014,3.7914474,-0.042093053,5.430125,4.49583,-7.187347,9.923002,-2.841487,-0.99280673,5.105779,1.2393551,8.885959,-2.8994155,-1.4992973,-7.223616,2.0137608
FOODS_2_294,-5.434021,3.8021455,0.09253173,5.51382,4.0966516,-6.6820097,9.847113,-2.7268121,-0.8366198,5.0030804,1.1996212,8.596271,-2.51657,-1.4350706,-7.040621,2.0233006
FOODS_1_055,-5.28521,3.5673473,0.38870317,5.6164722,3.312093,-5.83619,9.856188,-2.481728,-0.501403,5.011662,1.2513441,7.9567566,-2.0573905,-1.1065072,-6.850748,1.8926346
FOODS_2_229,-5.6462803,3.8128016,-0.027966876,5.4489064,4.471535,-7.161404,9.941107,-2.8325572,-0.9786236,5.1149397,1.239055,8.893287,-2.8526106,-1.4975941,-7.231244,2.0330784
FOODS_3_213,-5.3281937,3.5772166,0.29262495,5.496402,3.6067474,-6.133412,9.773367,-2.5449574,-0.63147247,5.008502,1.2376158,8.148445,-2.2293446,-1.1899346,-6.914605,1.9362077
FOODS_2_029,-5.5124593,3.7890737,0.05290754,5.472015,4.259412,-6.8938217,9.892931,-2.7575345,-0.9098278,5.0633016,1.2165551,8.741689,-2.655409,-1.4528812,-7.141629,2.055695
HOUSEHOLD_1_516,-5.740006,3.7902431,-0.08465962,5.4066987,4.6135798,-7.333405,9.9520035,-2.875345,-1.0369482,5.139258,1.2597345,8.976221,-3.0021908,-1.5188993,-7.2820377,2.012145
HOUSEHOLD_1_072,-5.702397,3.7987585,-0.06418228,5.420254,4.560249,-7.2684226,9.940678,-2.8604207,-1.0109608,5.127809,1.2518058,8.941729,-2.943131,-1.5099747,-7.2604218,2.0159814
FOODS_3_407,-5.737065,3.7823925,-0.08552757,5.4027276,4.6148863,-7.3354774,9.942646,-2.876495,-1.032438,5.1336017,1.2569926,8.969424,-3.0059495,-1.520809,-7.27393,2.0043216
FOODS_3_348,-5.3468823,3.1336784,0.56509244,5.6399326,2.4419267,-4.9549255,9.756795,-2.336022,-0.13608122,4.8385134,1.3559846,6.9309654,-1.939075,-0.7723458,-6.3947926,1.3883259
FOODS_1_067,-5.683062,3.798111,-0.04985562,5.4362626,4.5233755,-7.2231164,9.942976,-2.8495016,-0.9942982,5.12264,1.2476816,8.915596,-2.9127426,-1.5031226,-7.244553,2.0167885
FOODS_3_347,-5.7327075,3.7723188,-0.082732916,5.39235,4.6139603,-7.3260946,9.936443,-2.8746264,-1.0395043,5.1319237,1.257667,8.962113,-3.0027304,-1.515596,-7.2701874,2.006987
FOODS_3_614,-5.6148725,3.8071706,-0.012505401,5.4531603,4.421854,-7.1005354,9.921825,-2.81721,-0.9590917,5.095684,1.2326596,8.851561,-2.8135405,-1.4891156,-7.2024417,2.028248
FOODS_3_732,-5.773194,3.7773151,-0.11245494,5.3731213,4.6885037,-7.422354,9.937865,-2.899965,-1.0637811,5.14651,1.2641065,9.010842,-3.0706854,-1.5305042,-7.2977567,1.9985678
HOUSEHOLD_1_410,-5.707708,3.7499964,-0.07356159,5.374136,4.5922136,-7.292665,9.911301,-2.8649213,-1.0323083,5.1197224,1.2560037,8.935496,-2.9775426,-1.5079799,-7.255324,2.010944
FOODS_3_783,-5.4015875,3.8465443,0.11597156,5.549853,4.05613,-6.653556,9.875818,-2.7053678,-0.8130724,5.01649,1.1915975,8.6188345,-2.4565263,-1.4310756,-7.061317,2.0628448
FOODS_1_161,-5.4428873,3.81424,0.0873992,5.5090322,4.1451726,-6.7554073,9.866992,-2.732622,-0.85455626,5.031262,1.2015347,8.657172,-2.548431,-1.4391993,-7.0815086,2.0456123
FOODS_3_572,-5.816746,3.7598176,-0.14436297,5.338674,4.7688313,-7.514964,9.9270115,-2.9233997,-1.0972142,5.154673,1.2742409,9.047503,-3.1508782,-1.5421875,-7.31791,1.9848435
FOODS_3_368,-5.5383816,3.7649949,0.020162854,5.4336796,4.301302,-6.927299,9.835981,-2.7807963,-0.92157316,5.034535,1.2201992,8.713602,-2.714806,-1.464356,-7.1040325,2.00706
FOODS_3_305,-5.8074007,3.7609904,-0.13806622,5.344257,4.7522445,-7.493157,9.925799,-2.918224,-1.0892533,5.151868,1.2724425,9.035854,-3.1341348,-1.5384451,-7.310434,1.9853699
FOODS_3_219,-5.2073855,3.0527642,0.81960523,5.86912,1.5840094,-4.041974,9.811685,-2.1231768,0.23893684,4.7435575,1.3959492,6.2629166,-1.4495106,-0.5235661,-6.1295056,1.2302948
FOODS_3_132,-5.6327033,3.7840927,-0.032554567,5.4160647,4.466335,-7.152288,9.889501,-2.8294384,-0.9771336,5.0889864,1.2342105,8.857859,-2.8662694,-1.4938432,-7.1998363,2.0129008
FOODS_3_697,-5.766727,3.7606585,-0.11299231,5.3563523,4.6927643,-7.4242907,9.918125,-2.8979962,-1.06555,5.1384706,1.2617517,9.000184,-3.079963,-1.5283108,-7.2862673,1.9918554
HOUSEHOLD_1_040,-5.363153,3.6478252,0.16081817,5.41447,3.967979,-6.48528,9.724285,-2.6611857,-0.79484886,4.9905844,1.2024537,8.407918,-2.4187605,-1.3343664,-6.973398,1.9927313
HOBBIES_1_043,-5.7984824,3.7263632,-0.13545877,5.3226876,4.754324,-7.4908776,9.903159,-2.9183419,-1.0943035,5.138437,1.2640407,9.011231,-3.1560647,-1.5358015,-7.2864313,1.9717355
FOODS_2_380,-5.361152,3.186453,0.4818288,5.5590196,2.7205799,-5.2299047,9.70879,-2.395043,-0.26119202,4.8502126,1.3346913,7.15133,-2.060614,-0.86311364,-6.475562,1.464174
FOODS_3_259,-5.843621,3.7113283,-0.17471585,5.276561,4.8449407,-7.588282,9.876573,-2.9408326,-1.1365143,5.1425366,1.2750306,9.04575,-3.2408261,-1.5466074,-7.3071404,1.9573469
